catapult_rugby_training_session
Timestamp,Seconds,Latitude,Longitude,Velocity (m/s),Velocity (km/h),Acceleration (m/s2),Odometer (m),Player Load (au),Heart Rate (bpm),Session Phase
09:16:47.700,827.7,51.455839,-0.341853,2.56,9.22,-3.20,2630.7,152.8,146,Movement prep
09:16:47.800,827.8,51.455840,-0.341850,2.47,8.89,-0.92,2630.9,152.8,146,Movement prep
09:16:47.900,827.9,51.455843,-0.341851,2.41,8.66,-0.63,2631.2,152.8,146,Movement prep
09:16:48.000,828.0,51.455845,-0.341851,2.73,9.81,3.20,2631.4,152.8,146,Movement prep
09:16:48.100,828.1,51.455847,-0.341851,2.41,8.66,-3.20,2631.7,152.9,146,Movement prep
09:16:48.200,828.2,51.455849,-0.341852,2.29,8.24,-1.16,2631.9,152.9,147,Movement prep
09:16:48.300,828.3,51.455851,-0.341853,2.29,8.23,-0.04,2632.1,152.9,146,Movement prep
09:16:48.400,828.4,51.455853,-0.341854,2.61,9.38,3.20,2632.4,152.9,145,Movement prep
09:16:48.500,828.5,51.455856,-0.341854,2.36,8.51,-2.42,2632.6,152.9,145,Movement prep
09:16:48.600,828.6,51.455858,-0.341855,2.68,9.66,3.20,2632.9,153.0,144,Movement prep
09:16:48.700,828.7,51.455860,-0.341857,3.00,10.81,3.20,2633.2,153.0,143,Movement prep
09:16:48.800,828.8,51.455862,-0.341859,2.83,10.20,-1.71,2633.5,153.0,143,Movement prep
09:16:48.900,828.9,51.455865,-0.341861,2.82,10.15,-0.13,2633.8,153.0,143,Movement prep
09:16:49.000,829.0,51.455867,-0.341862,2.68,9.66,-1.36,2634.0,153.0,143,Movement prep
09:16:49.100,829.1,51.455870,-0.341864,3.00,10.81,3.20,2634.3,153.1,143,Movement prep
09:16:49.200,829.2,51.455872,-0.341865,2.85,10.25,-1.55,2634.6,153.1,143,Movement prep
09:16:49.300,829.3,51.455875,-0.341866,3.17,11.41,3.20,2634.9,153.1,143,Movement prep
09:16:49.400,829.4,51.455877,-0.341867,3.06,11.02,-1.06,2635.2,153.1,143,Movement prep
09:16:49.500,829.5,51.455880,-0.341867,2.87,10.35,-1.88,2635.5,153.2,142,Movement prep
09:16:49.600,829.6,51.455883,-0.341867,3.19,11.50,3.20,2635.9,153.2,142,Movement prep
09:16:49.700,829.7,51.455885,-0.341867,2.87,10.35,-3.20,2636.1,153.2,141,Movement prep
09:16:49.800,829.8,51.455888,-0.341867,3.19,11.50,3.20,2636.5,153.3,141,Movement prep
09:16:49.900,829.9,51.455891,-0.341867,3.10,11.16,-0.95,2636.8,153.3,141,Movement prep
09:16:50.000,830.0,51.455894,-0.341867,3.42,12.31,3.20,2637.1,153.3,141,Movement prep
09:16:50.100,830.1,51.455897,-0.341867,3.18,11.46,-2.35,2637.4,153.3,142,Movement prep
09:16:50.200,830.2,51.455900,-0.341867,3.50,12.62,3.20,2637.8,153.4,142,Movement prep
09:16:50.300,830.3,51.455904,-0.341867,3.82,13.77,3.20,2638.2,153.4,142,Movement prep
09:16:50.400,830.4,51.455907,-0.341867,3.64,13.09,-1.89,2638.5,153.4,143,Movement prep
09:16:50.500,830.5,51.455910,-0.341867,3.46,12.46,-1.76,2638.9,153.4,143,Movement prep
09:16:50.600,830.6,51.455913,-0.341865,3.78,13.61,3.20,2639.2,153.5,143,Movement prep
09:16:50.700,830.7,51.455916,-0.341864,3.46,12.46,-3.20,2639.6,153.5,144,Movement prep
09:16:50.800,830.8,51.455919,-0.341863,3.28,11.80,-1.83,2639.9,153.5,144,Movement prep
09:16:50.900,830.9,51.455922,-0.341862,3.60,12.95,3.20,2640.3,153.5,144,Movement prep
09:16:51.000,831.0,51.455925,-0.341859,3.40,12.23,-2.01,2640.6,153.6,144,Movement prep
09:16:51.100,831.1,51.455926,-0.341855,3.08,11.07,-3.20,2640.9,153.6,144,Movement prep
09:16:51.200,831.2,51.455929,-0.341853,3.04,10.93,-0.39,2641.2,153.6,144,Movement prep
09:16:51.300,831.3,51.455931,-0.341849,3.36,12.09,3.20,2641.6,153.6,144,Movement prep
09:16:51.400,831.4,51.455932,-0.341846,3.11,11.20,-2.45,2641.9,153.7,144,Movement prep
09:16:51.500,831.5,51.455935,-0.341842,3.43,12.36,3.20,2642.2,153.7,144,Movement prep
09:16:51.600,831.6,51.455937,-0.341839,3.75,13.51,3.20,2642.6,153.7,145,Movement prep
09:16:51.700,831.7,51.455939,-0.341835,3.43,12.36,-3.20,2642.9,153.8,145,Movement prep
09:16:51.800,831.8,51.455942,-0.341832,3.22,11.60,-2.11,2643.3,153.8,145,Movement prep
09:16:51.900,831.9,51.455944,-0.341830,2.90,10.44,-3.20,2643.6,153.8,145,Movement prep
09:16:52.000,832.0,51.455946,-0.341826,3.22,11.60,3.20,2643.9,153.9,145,Movement prep
09:16:52.100,832.1,51.455948,-0.341823,3.16,11.37,-0.63,2644.2,153.9,145,Movement prep
09:16:52.200,832.2,51.455950,-0.341821,2.84,10.22,-3.20,2644.5,153.9,144,Movement prep
09:16:52.300,832.3,51.455951,-0.341818,2.52,9.07,-3.20,2644.7,153.9,145,Movement prep
09:16:52.400,832.4,51.455953,-0.341815,2.84,10.22,3.20,2645.0,154.0,145,Movement prep
09:16:52.500,832.5,51.455955,-0.341812,2.56,9.22,-2.78,2645.3,154.0,145,Movement prep
09:16:52.600,832.6,51.455956,-0.341809,2.61,9.40,0.52,2645.5,154.0,145,Movement prep
09:16:52.700,832.7,51.455957,-0.341806,2.93,10.56,3.20,2645.8,154.0,145,Movement prep
09:16:52.800,832.8,51.455958,-0.341802,2.78,9.99,-1.57,2646.1,154.1,145,Movement prep
09:16:52.900,832.9,51.455959,-0.341798,2.78,10.02,0.09,2646.4,154.1,145,Movement prep
09:16:53.000,833.0,51.455960,-0.341795,2.64,9.51,-1.43,2646.6,154.1,145,Movement prep
09:16:53.100,833.1,51.455961,-0.341792,2.53,9.11,-1.11,2646.9,154.1,145,Movement prep
09:16:53.200,833.2,51.455962,-0.341789,2.35,8.47,-1.78,2647.1,154.1,145,Movement prep
09:16:53.300,833.3,51.455963,-0.341786,2.29,8.23,-0.65,2647.4,154.1,145,Movement prep
09:16:53.400,833.4,51.455964,-0.341783,2.07,7.45,-2.18,2647.6,154.1,144,Movement prep
09:16:53.500,833.5,51.455964,-0.341780,1.97,7.11,-0.94,2647.8,154.2,144,Movement prep
09:16:53.600,833.6,51.455965,-0.341778,1.92,6.92,-0.52,2648.0,154.2,143,Movement prep
09:16:53.700,833.7,51.455965,-0.341775,1.97,7.10,0.48,2648.2,154.2,143,Movement prep
09:16:53.800,833.8,51.455965,-0.341772,2.21,7.94,2.35,2648.4,154.2,143,Movement prep
09:16:53.900,833.9,51.455966,-0.341769,2.18,7.84,-0.30,2648.6,154.2,142,Movement prep
09:16:54.000,834.0,51.455967,-0.341765,2.50,8.99,3.20,2648.8,154.2,142,Movement prep
09:16:54.100,834.1,51.455968,-0.341762,2.51,9.02,0.09,2649.1,154.3,142,Movement prep
09:16:54.200,834.2,51.455969,-0.341759,2.46,8.86,-0.46,2649.3,154.3,141,Movement prep
09:16:54.300,834.3,51.455970,-0.341756,2.37,8.53,-0.91,2649.6,154.3,141,Movement prep
09:16:54.400,834.4,51.455971,-0.341753,2.38,8.57,0.12,2649.8,154.3,141,Movement prep
09:16:54.500,834.5,51.455972,-0.341749,2.70,9.72,3.20,2650.1,154.3,141,Movement prep
09:16:54.600,834.6,51.455973,-0.341746,2.71,9.76,0.09,2650.4,154.3,141,Movement prep
09:16:54.700,834.7,51.455973,-0.341742,2.79,10.03,0.76,2650.6,154.3,141,Movement prep
09:16:54.800,834.8,51.455974,-0.341737,3.11,11.18,3.20,2650.9,154.4,140,Movement prep
09:16:54.900,834.9,51.455975,-0.341733,3.43,12.33,3.20,2651.3,154.4,141,Movement prep
09:16:55.000,835.0,51.455976,-0.341727,3.75,13.48,3.20,2651.7,154.4,141,Movement prep
09:16:55.100,835.1,51.455976,-0.341722,3.54,12.75,-2.03,2652.0,154.5,141,Movement prep
09:16:55.200,835.2,51.455978,-0.341717,3.86,13.91,3.20,2652.4,154.5,141,Movement prep
09:16:55.300,835.3,51.455979,-0.341713,3.64,13.10,-2.24,2652.8,154.5,141,Movement prep
09:16:55.400,835.4,51.455981,-0.341709,3.32,11.95,-3.20,2653.1,154.5,141,Movement prep
09:16:55.500,835.5,51.455983,-0.341705,3.00,10.80,-3.20,2653.4,154.6,141,Movement prep
09:16:55.600,835.6,51.455984,-0.341701,3.32,11.95,3.20,2653.7,154.6,141,Movement prep
09:16:55.700,835.7,51.455985,-0.341697,3.06,11.00,-2.63,2654.0,154.6,140,Movement prep
09:16:55.800,835.8,51.455986,-0.341693,2.88,10.36,-1.78,2654.3,154.7,140,Movement prep
09:16:55.900,835.9,51.455986,-0.341689,2.70,9.73,-1.74,2654.6,154.7,140,Movement prep
09:16:56.000,836.0,51.455987,-0.341686,2.38,8.58,-3.20,2654.8,154.7,140,Movement prep
09:16:56.100,836.1,51.455987,-0.341683,2.39,8.61,0.07,2655.1,154.7,140,Movement prep
09:16:56.200,836.2,51.455988,-0.341679,2.71,9.76,3.20,2655.3,154.8,140,Movement prep
09:16:56.300,836.3,51.455988,-0.341675,2.76,9.93,0.47,2655.6,154.8,140,Movement prep
09:16:56.400,836.4,51.455989,-0.341671,3.08,11.08,3.20,2655.9,154.8,140,Movement prep
09:16:56.500,836.5,51.455990,-0.341666,3.40,12.23,3.20,2656.3,154.8,141,Movement prep
09:16:56.600,836.6,51.455991,-0.341662,3.08,11.08,-3.20,2656.6,154.9,141,Movement prep
09:16:56.700,836.7,51.455993,-0.341658,2.80,10.08,-2.79,2656.9,154.9,141,Movement prep
09:16:56.800,836.8,51.455994,-0.341655,2.84,10.24,0.44,2657.1,154.9,141,Movement prep
09:16:56.900,836.9,51.455996,-0.341651,3.16,11.39,3.20,2657.5,154.9,142,Movement prep
09:16:57.000,837.0,51.455997,-0.341647,3.08,11.09,-0.83,2657.8,154.9,141,Movement prep
09:16:57.100,837.1,51.455998,-0.341643,3.40,12.24,3.20,2658.1,155.0,142,Movement prep
09:16:57.200,837.2,51.455999,-0.341639,3.08,11.09,-3.20,2658.4,155.0,142,Movement prep
09:16:57.300,837.3,51.456001,-0.341635,2.85,10.27,-2.29,2658.7,155.0,142,Movement prep
09:16:57.400,837.4,51.456002,-0.341632,3.17,11.42,3.20,2659.0,155.1,142,Movement prep
09:16:57.500,837.5,51.456004,-0.341629,2.87,10.34,-2.98,2659.3,155.1,142,Movement prep
09:16:57.600,837.6,51.456006,-0.341625,3.19,11.50,3.20,2659.6,155.1,142,Movement prep
09:16:57.700,837.7,51.456008,-0.341622,3.51,12.65,3.20,2660.0,155.2,142,Movement prep
09:16:57.800,837.8,51.456010,-0.341618,3.43,12.34,-0.87,2660.3,155.2,142,Movement prep
09:16:57.900,837.9,51.456013,-0.341614,3.75,13.49,3.20,2660.7,155.2,142,Movement prep
09:16:58.000,838.0,51.456015,-0.341611,3.43,12.34,-3.20,2661.0,155.2,142,Movement prep
09:16:58.100,838.1,51.456017,-0.341608,3.23,11.63,-1.95,2661.4,155.3,143,Movement prep
09:16:58.200,838.2,51.456019,-0.341605,3.08,11.09,-1.53,2661.7,155.3,143,Movement prep
09:16:58.300,838.3,51.456021,-0.341601,3.40,12.24,3.20,2662.0,155.3,143,Movement prep
09:16:58.400,838.4,51.456024,-0.341597,3.72,13.39,3.20,2662.4,155.3,143,Movement prep
09:16:58.500,838.5,51.456026,-0.341594,3.40,12.24,-3.20,2662.7,155.4,143,Movement prep
09:16:58.600,838.6,51.456028,-0.341592,3.19,11.48,-2.09,2663.0,155.4,142,Movement prep
09:16:58.700,838.7,51.456031,-0.341589,3.06,11.02,-1.29,2663.3,155.4,142,Movement prep
09:16:58.800,838.8,51.456033,-0.341587,2.96,10.64,-1.04,2663.6,155.4,142,Movement prep
09:16:58.900,838.9,51.456035,-0.341584,3.28,11.80,3.20,2664.0,155.5,142,Movement prep
09:16:59.000,839.0,51.456038,-0.341582,2.96,10.64,-3.20,2664.3,155.5,142,Movement prep
09:16:59.100,839.1,51.456040,-0.341580,3.28,11.80,3.20,2664.6,155.5,143,Movement prep
09:16:59.200,839.2,51.456040,-0.341575,3.15,11.34,-1.25,2664.9,155.5,144,Movement prep
09:16:59.300,839.3,51.456040,-0.341570,3.47,12.50,3.20,2665.2,155.6,144,Movement prep
09:16:59.400,839.4,51.456040,-0.341565,3.26,11.75,-2.07,2665.6,155.6,144,Movement prep
09:16:59.500,839.5,51.456041,-0.341561,2.94,10.60,-3.20,2665.9,155.6,143,Movement prep
09:16:59.600,839.6,51.456041,-0.341557,3.26,11.75,3.20,2666.2,155.7,143,Movement prep
09:16:59.700,839.7,51.456041,-0.341552,3.03,10.90,-2.38,2666.5,155.7,143,Movement prep
09:16:59.800,839.8,51.456042,-0.341548,2.71,9.74,-3.20,2666.8,155.7,143,Movement prep
09:16:59.900,839.9,51.456042,-0.341544,3.03,10.90,3.20,2667.1,155.7,143,Movement prep
09:17:00.000,840.0,51.456042,-0.341540,2.74,9.87,-2.84,2667.3,155.8,143,Movement prep
09:17:00.100,840.1,51.456043,-0.341536,3.06,11.02,3.20,2667.6,155.8,143,Movement prep
09:17:00.200,840.2,51.456044,-0.341532,3.03,10.91,-0.31,2668.0,155.8,143,Movement prep
09:17:00.300,840.3,51.456045,-0.341528,2.79,10.05,-2.38,2668.2,155.8,143,Movement prep
09:17:00.400,840.4,51.456046,-0.341524,2.79,10.06,0.00,2668.5,155.9,143,Movement prep
09:17:00.500,840.5,51.456047,-0.341520,3.11,11.21,3.20,2668.8,155.9,142,Movement prep
09:17:00.600,840.6,51.456050,-0.341519,3.43,12.36,3.20,2669.2,155.9,143,Movement prep
09:17:00.700,840.7,51.456053,-0.341518,3.11,11.21,-3.20,2669.5,156.0,143,Movement prep
09:17:00.800,840.8,51.456055,-0.341517,2.92,10.51,-1.95,2669.8,156.0,143,Movement prep
09:17:00.900,840.9,51.456058,-0.341516,2.92,10.51,0.02,2670.1,156.0,143,Movement prep
09:17:01.000,841.0,51.456060,-0.341515,2.65,9.55,-2.68,2670.3,156.0,143,Movement prep
09:17:01.100,841.1,51.456062,-0.341514,2.97,10.70,3.20,2670.6,156.0,144,Movement prep
09:17:01.200,841.2,51.456065,-0.341512,3.29,11.85,3.20,2671.0,156.1,144,Movement prep
09:17:01.300,841.3,51.456068,-0.341511,2.97,10.70,-3.20,2671.2,156.1,144,Movement prep
09:17:01.400,841.4,51.456071,-0.341510,3.29,11.85,3.20,2671.6,156.1,144,Movement prep
09:17:01.500,841.5,51.456073,-0.341509,2.97,10.70,-3.20,2671.9,156.2,144,Movement prep
09:17:01.600,841.6,51.456076,-0.341509,2.89,10.39,-0.86,2672.2,156.2,144,Movement prep
09:17:01.700,841.7,51.456078,-0.341508,2.80,10.09,-0.84,2672.4,156.2,144,Movement prep
09:17:01.800,841.8,51.456080,-0.341512,2.82,10.16,0.19,2672.7,156.2,143,Movement prep
09:17:01.900,841.9,51.456080,-0.341516,3.14,11.31,3.20,2673.0,156.2,143,Movement prep
09:17:02.000,842.0,51.456081,-0.341521,3.46,12.46,3.20,2673.4,156.3,143,Movement prep
09:17:02.100,842.1,51.456083,-0.341526,3.78,13.61,3.20,2673.8,156.3,143,Movement prep
09:17:02.200,842.2,51.456084,-0.341530,3.56,12.81,-2.22,2674.1,156.3,143,Movement prep
09:17:02.300,842.3,51.456085,-0.341535,3.36,12.08,-2.04,2674.5,156.3,144,Movement prep
09:17:02.400,842.4,51.456086,-0.341539,3.26,11.74,-0.94,2674.8,156.4,144,Movement prep
09:17:02.500,842.5,51.456088,-0.341543,3.03,10.89,-2.36,2675.1,156.4,143,Movement prep
09:17:02.600,842.6,51.456090,-0.341546,3.35,12.04,3.20,2675.4,156.4,144,Movement prep
09:17:02.700,842.7,51.456092,-0.341550,3.67,13.19,3.20,2675.8,156.5,144,Movement prep
09:17:02.800,842.8,51.456095,-0.341554,3.99,14.35,3.20,2676.2,156.5,144,Movement prep
09:17:02.900,842.9,51.456098,-0.341557,3.71,13.36,-2.73,2676.6,156.5,144,Movement prep
09:17:03.000,843.0,51.456100,-0.341561,3.94,14.19,2.29,2677.0,156.5,145,Movement prep
09:17:03.100,843.1,51.456102,-0.341566,4.26,15.34,3.20,2677.4,156.6,145,Movement prep
09:17:03.200,843.2,51.456105,-0.341570,3.95,14.21,-3.14,2677.8,156.6,146,Movement prep
09:17:03.300,843.3,51.456108,-0.341574,4.25,15.31,3.07,2678.2,156.6,146,Movement prep
09:17:03.400,843.4,51.456111,-0.341579,4.57,16.47,3.20,2678.7,156.7,146,Movement prep
09:17:03.500,843.5,51.456113,-0.341583,4.31,15.51,-2.64,2679.1,156.7,147,Movement prep
09:17:03.600,843.6,51.456115,-0.341588,3.99,14.36,-3.20,2679.5,156.7,147,Movement prep
09:17:03.700,843.7,51.456117,-0.341594,4.24,15.28,2.54,2679.9,156.8,148,Movement prep
09:17:03.800,843.8,51.456118,-0.341599,3.92,14.13,-3.20,2680.3,156.8,148,Movement prep
09:17:03.900,843.9,51.456120,-0.341603,3.60,12.97,-3.20,2680.7,156.8,148,Movement prep
09:17:04.000,844.0,51.456121,-0.341609,3.77,13.56,1.64,2681.0,156.8,147,Movement prep
09:17:04.100,844.1,51.456122,-0.341614,4.09,14.72,3.20,2681.4,156.9,148,Movement prep
09:17:04.200,844.2,51.456123,-0.341620,4.41,15.87,3.20,2681.9,156.9,149,Movement prep
09:17:04.300,844.3,51.456124,-0.341626,4.09,14.72,-3.20,2682.3,156.9,149,Movement prep
09:17:04.400,844.4,51.456125,-0.341631,3.85,13.88,-2.33,2682.7,157.0,149,Movement prep
09:17:04.500,844.5,51.456127,-0.341635,3.53,12.73,-3.20,2683.0,157.0,149,Movement prep
09:17:04.600,844.6,51.456129,-0.341639,3.85,13.88,3.20,2683.4,157.0,149,Movement prep
09:17:04.700,844.7,51.456131,-0.341643,3.53,12.73,-3.20,2683.8,157.1,149,Movement prep
09:17:04.800,844.8,51.456134,-0.341646,3.21,11.57,-3.20,2684.1,157.1,149,Movement prep
09:17:04.900,844.9,51.456136,-0.341649,3.53,12.73,3.20,2684.4,157.1,149,Movement prep
09:17:05.000,845.0,51.456138,-0.341652,3.21,11.57,-3.20,2684.8,157.2,150,Movement prep
09:17:05.100,845.1,51.456140,-0.341655,2.94,10.59,-2.75,2685.1,157.2,150,Movement prep
09:17:05.200,845.2,51.456142,-0.341657,2.78,10.00,-1.64,2685.3,157.2,150,Movement prep
09:17:05.300,845.3,51.456144,-0.341660,2.66,9.59,-1.13,2685.6,157.2,150,Movement prep
09:17:05.400,845.4,51.456146,-0.341662,2.55,9.19,-1.11,2685.9,157.2,149,Movement prep
09:17:05.500,845.5,51.456148,-0.341665,2.87,10.34,3.20,2686.2,157.3,149,Movement prep
09:17:05.600,845.6,51.456150,-0.341668,2.89,10.39,0.13,2686.4,157.3,149,Movement prep
09:17:05.700,845.7,51.456151,-0.341670,2.57,9.24,-3.20,2686.7,157.3,148,Movement prep
09:17:05.800,845.8,51.456154,-0.341672,2.89,10.39,3.20,2687.0,157.3,148,Movement prep
09:17:05.900,845.9,51.456156,-0.341675,2.78,9.99,-1.10,2687.3,157.4,148,Movement prep
09:17:06.000,846.0,51.456158,-0.341677,2.64,9.51,-1.35,2687.5,157.4,148,Movement prep
09:17:06.100,846.1,51.456160,-0.341679,2.96,10.66,3.20,2687.8,157.4,148,Movement prep
09:17:06.200,846.2,51.456162,-0.341682,2.81,10.10,-1.54,2688.1,157.4,149,Movement prep
09:17:06.300,846.3,51.456163,-0.341685,2.67,9.60,-1.40,2688.4,157.4,148,Movement prep
09:17:06.400,846.4,51.456164,-0.341688,2.69,9.70,0.27,2688.6,157.4,148,Movement prep
09:17:06.500,846.5,51.456165,-0.341692,3.01,10.85,3.20,2688.9,157.5,148,Movement prep
09:17:06.600,846.6,51.456166,-0.341696,2.78,10.03,-2.29,2689.2,157.5,148,Movement prep
09:17:06.700,846.7,51.456168,-0.341699,2.76,9.95,-0.22,2689.5,157.5,147,Movement prep
09:17:06.800,846.8,51.456169,-0.341703,3.08,11.10,3.20,2689.8,157.5,147,Movement prep
09:17:06.900,846.9,51.456170,-0.341707,2.89,10.40,-1.94,2690.1,157.6,147,Movement prep
09:17:07.000,847.0,51.456171,-0.341711,3.21,11.55,3.20,2690.4,157.6,146,Movement prep
09:17:07.100,847.1,51.456173,-0.341715,3.10,11.17,-1.05,2690.7,157.6,146,Movement prep
09:17:07.200,847.2,51.456174,-0.341719,2.85,10.25,-2.56,2691.0,157.6,145,Movement prep
09:17:07.300,847.3,51.456175,-0.341722,2.76,9.92,-0.91,2691.3,157.6,145,Movement prep
09:17:07.400,847.4,51.456176,-0.341726,3.08,11.07,3.20,2691.6,157.7,145,Movement prep
09:17:07.500,847.5,51.456177,-0.341730,2.93,10.53,-1.50,2691.9,157.7,145,Movement prep
09:17:07.600,847.6,51.456178,-0.341734,2.71,9.74,-2.20,2692.2,157.7,145,Movement prep
09:17:07.700,847.7,51.456179,-0.341737,2.62,9.43,-0.85,2692.4,157.7,145,Movement prep
09:17:07.800,847.8,51.456180,-0.341741,2.94,10.59,3.20,2692.7,157.8,145,Movement prep
09:17:07.900,847.9,51.456181,-0.341744,2.62,9.43,-3.20,2693.0,157.8,145,Movement prep
09:17:08.000,848.0,51.456183,-0.341747,2.46,8.86,-1.59,2693.2,157.8,145,Movement prep
09:17:08.100,848.1,51.456184,-0.341750,2.78,10.01,3.20,2693.5,157.8,145,Movement prep
09:17:08.200,848.2,51.456185,-0.341754,2.72,9.78,-0.64,2693.8,157.9,145,Movement prep
09:17:08.300,848.3,51.456187,-0.341757,2.48,8.92,-2.41,2694.0,157.9,146,Movement prep
09:17:08.400,848.4,51.456188,-0.341759,2.38,8.56,-0.99,2694.3,157.9,146,Movement prep
09:17:08.500,848.5,51.456189,-0.341762,2.22,7.99,-1.57,2694.5,157.9,146,Movement prep
09:17:08.600,848.6,51.456191,-0.341764,2.16,7.76,-0.64,2694.7,157.9,146,Movement prep
09:17:08.700,848.7,51.456192,-0.341766,2.03,7.32,-1.25,2694.9,157.9,145,Movement prep
09:17:08.800,848.8,51.456194,-0.341768,2.35,8.47,3.20,2695.1,158.0,145,Movement prep
09:17:08.900,848.9,51.456195,-0.341770,2.35,8.47,0.01,2695.4,158.0,145,Movement prep
09:17:09.000,849.0,51.456197,-0.341773,2.67,9.62,3.20,2695.6,158.0,144,Movement prep
09:17:09.100,849.1,51.456198,-0.341776,2.51,9.05,-1.59,2695.9,158.0,144,Movement prep
09:17:09.200,849.2,51.456200,-0.341779,2.83,10.20,3.20,2696.2,158.1,144,Movement prep
09:17:09.300,849.3,51.456201,-0.341783,2.56,9.23,-2.70,2696.4,158.1,144,Movement prep
09:17:09.400,849.4,51.456202,-0.341786,2.41,8.69,-1.50,2696.7,158.1,144,Movement prep
09:17:09.500,849.5,51.456202,-0.341789,2.44,8.77,0.23,2696.9,158.1,144,Movement prep
09:17:09.600,849.6,51.456204,-0.341791,2.76,9.92,3.20,2697.2,158.2,144,Movement prep
09:17:09.700,849.7,51.456207,-0.341792,2.77,9.98,0.15,2697.5,158.2,144,Movement prep
09:17:09.800,849.8,51.456209,-0.341794,2.60,9.36,-1.71,2697.7,158.2,143,Movement prep
09:17:09.900,849.9,51.456211,-0.341796,2.92,10.51,3.20,2698.0,158.2,144,Movement prep
09:17:10.000,850.0,51.456213,-0.341797,2.61,9.38,-3.14,2698.3,158.2,143,Movement prep
09:17:10.100,850.1,51.456216,-0.341799,2.93,10.54,3.20,2698.6,158.3,143,Movement prep
09:17:10.200,850.2,51.456219,-0.341800,3.25,11.69,3.20,2698.9,158.3,143,Movement prep
09:17:10.300,850.3,51.456221,-0.341802,3.07,11.07,-1.73,2699.2,158.3,143,Movement prep
09:17:10.400,850.4,51.456224,-0.341803,2.75,9.91,-3.20,2699.5,158.4,143,Movement prep
09:17:10.500,850.5,51.456226,-0.341803,2.73,9.84,-0.21,2699.7,158.4,143,Movement prep
09:17:10.600,850.6,51.456229,-0.341804,3.05,10.99,3.20,2700.1,158.4,142,Movement prep
09:17:10.700,850.7,51.456231,-0.341804,2.98,10.72,-0.75,2700.4,158.4,142,Movement prep
09:17:10.800,850.8,51.456234,-0.341805,2.90,10.45,-0.76,2700.6,158.4,141,Movement prep
09:17:10.900,850.9,51.456236,-0.341807,2.93,10.55,0.28,2700.9,158.4,141,Movement prep
09:17:11.000,851.0,51.456239,-0.341808,2.86,10.31,-0.67,2701.2,158.5,141,Movement prep
09:17:11.100,851.1,51.456241,-0.341809,2.73,9.83,-1.32,2701.5,158.5,141,Movement prep
09:17:11.200,851.2,51.456244,-0.341810,2.72,9.80,-0.08,2701.8,158.5,141,Movement prep
09:17:11.300,851.3,51.456246,-0.341810,3.04,10.96,3.20,2702.1,158.5,141,Movement prep
09:17:11.400,851.4,51.456249,-0.341810,3.36,12.11,3.20,2702.4,158.5,140,Movement prep
09:17:11.500,851.5,51.456253,-0.341811,3.68,13.26,3.20,2702.8,158.6,141,Movement prep
09:17:11.600,851.6,51.456256,-0.341812,3.92,14.10,2.33,2703.2,158.6,141,Movement prep
09:17:11.700,851.7,51.456259,-0.341808,4.19,15.08,2.72,2703.6,158.6,141,Movement prep
09:17:11.800,851.8,51.456262,-0.341804,4.51,16.23,3.20,2704.0,158.7,142,Movement prep
09:17:11.900,851.9,51.456265,-0.341801,4.19,15.08,-3.20,2704.5,158.7,142,Movement prep
09:17:12.000,852.0,51.456269,-0.341799,3.89,14.00,-3.02,2704.8,158.7,143,Movement prep
09:17:12.100,852.1,51.456271,-0.341796,3.57,12.84,-3.20,2705.2,158.8,143,Movement prep
09:17:12.200,852.2,51.456274,-0.341793,3.89,14.00,3.20,2705.6,158.8,143,Movement prep
09:17:12.300,852.3,51.456276,-0.341788,4.09,14.72,2.03,2706.0,158.8,143,Movement prep
09:17:12.400,852.4,51.456278,-0.341783,3.81,13.73,-2.76,2706.4,158.8,144,Movement prep
09:17:12.500,852.5,51.456279,-0.341778,3.49,12.58,-3.20,2706.7,158.9,144,Movement prep
09:17:12.600,852.6,51.456280,-0.341773,3.78,13.62,2.89,2707.1,158.9,144,Movement prep
09:17:12.700,852.7,51.456282,-0.341768,4.10,14.77,3.20,2707.5,158.9,144,Movement prep
09:17:12.800,852.8,51.456283,-0.341762,4.42,15.92,3.20,2708.0,159.0,144,Movement prep
